solID,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,spend_share_refresh,effect_share_refresh,AIC,AICc,mape,nrmse,decomp.rssd,rsq_train,lambda,iterPar,iterNG,df.int,trial,iterations,robynPareto,total_spend,mean_spend,spend_share,effect_share,roi_mean,roi_total,cpa_total,mean_response,next_unit_response
2_264_1,trend,0.23451008995948,65167187.4247843,0.394770992173743,708338.993747655,0.230412434336095,65167187.4247843,0.394770992173743,708338.993747655,0.230412434336095,TRUE,,,3168962056848.99,3168962056852.29,0,0.0602334729138391,0.0221039622301558,0.929662521515035,352378.674023944,1,264,0,2,1579,1,,,,,,,,,
2_264_1,tv_S,420402.977607684,6671783.5217497,0.0404164535026084,72519.386105975,0.023589507900492,6671783.5217497,0.0404164535026084,72519.386105975,0.023589507900492,TRUE,0.311135800761756,0.322360466998599,3168962056848.99,3168962056852.29,0,0.0602334729138391,0.0221039622301558,0.929662521515035,352378.674023944,1,264,0,2,1579,1,10247935.1,256198.3775,0.311135800761756,0.322360466998599,0.536713688494721,0.651036863196928,1.53601133289056,137505.176174388,0.652698200749001
3_149_1,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,2702738711910.99,2702738711914.29,0,0.0556264590848905,0.137593950634193,0.940010696692168,242880.951389214,1,149,0,3,889,1,,,,,,,,,
3_149_1,competitor_sales_B,0.156137922913479,76424027.2040883,0.462921551856591,830695.947870525,0.261610178596642,76424027.2040883,0.462921551856591,830695.947870525,0.261610178596642,TRUE,,,2702738711910.99,2702738711914.29,0,0.0556264590848905,0.137593950634193,0.940010696692168,242880.951389214,1,149,0,3,889,1,,,,,,,,,
3_149_1,events,0.949353491949675,1159883.45999085,0.00702573615805256,1159883.45999085,0.365280846617048,1159883.45999085,0.00702573615805256,1159883.45999085,0.365280846617048,TRUE,,,2702738711910.99,2702738711914.29,0,0.0556264590848905,0.137593950634193,0.940010696692168,242880.951389214,1,149,0,3,889,1,,,,,,,,,
3_149_1,facebook_I,99573.3434490628,1521359.48474393,0.00921529680356502,16536.5161385209,0.00520782718569248,1521359.48474393,0.00921529680356502,16536.5161385209,0.00520782718569248,TRUE,0.181827675117088,0.0849242313729296,2702738711910.99,2702738711914.29,0,0.0556264590848905,0.137593950634193,0.940010696692168,242880.951389214,1,149,0,3,889,1,5988890.41190929,136111.145725211,0.181827675117088,0.0849242313729296,0.190652902457247,0.254030276078955,3.93653864978358,25949.9849892929,0.000351093716744799
3_149_1,holiday,0.99864899337721,4524073.61265838,0.0274035699779668,282754.600791149,0.0890476013535629,4524073.61265838,0.0274035699779668,282754.600791149,0.0890476013535629,TRUE,,,2702738711910.99,2702738711914.29,0,0.0556264590848905,0.137593950634193,0.940010696692168,242880.951389214,1,149,0,3,889,1,,,,,,,,,
3_149_1,newsletter,481852.967378822,4204188.78506741,0.025465938761434,45697.7041855154,0.0143915286743309,4204188.78506741,0.025465938761434,45697.7041855154,0.0143915286743309,TRUE,,,2702738711910.99,2702738711914.29,0,0.0556264590848905,0.137593950634193,0.940010696692168,242880.951389214,1,149,0,3,889,1,,,,,,,,,
3_149_1,ooh_S,257562.763283825,5336129.26236827,0.0323224165149823,58001.405025742,0.0182663199050606,5336129.26236827,0.0323224165149823,58001.405025742,0.0182663199050606,TRUE,0.310911157955088,0.297869557233213,2702738711910.99,2702738711914.29,0,0.0556264590848905,0.137593950634193,0.940010696692168,242880.951389214,1,149,0,3,889,1,10240536,262577.846153846,0.310911157955088,0.297869557233213,0.329253404667801,0.521079098044113,1.91909444027506,86454.6498364918,0.17511409058352
3_149_1,print_S,222839.841027989,3216311.57467497,0.0194820922146223,34959.9084203801,0.0110098862393914,3216311.57467497,0.0194820922146223,34959.9084203801,0.0110098862393914,TRUE,0.0848043521333921,0.179538623891449,2702738711910.99,2702738711914.29,0,0.0556264590848905,0.137593950634193,0.940010696692168,242880.951389214,1,149,0,3,889,1,2793216,77589.3333333333,0.0848043521333921,0.179538623891449,1.17738581099906,1.15147255875484,0.868453175368209,91352.5801515431,1.93568388474523
3_149_1,search_clicks_P,67382.718881863,2343005.20549684,0.0141922330635652,25467.4478858352,0.00802043588498696,2343005.20549684,0.0141922330635652,25467.4478858352,0.00802043588498696,TRUE,0.111321014032676,0.13078954591267,2702738711910.99,2702738711914.29,0,0.0556264590848905,0.137593950634193,0.940010696692168,242880.951389214,1,149,0,3,889,1,3666600,47618.1818181818,0.111321014032676,0.13078954591267,0.5839358852545,0.639013038099831,1.56491329656371,27805.9651542098,0.347013696278736
3_149_1,season,0.36814988258872,-2969733.7413405,-0.0179885018159405,-32279.7145797881,-0.0101658156849264,-2969733.7413405,-0.0179885018159405,-32279.7145797881,-0.0101658156849264,FALSE,,,2702738711910.99,2702738711914.29,0,0.0556264590848905,0.137593950634193,0.940010696692168,242880.951389214,1,149,0,3,889,1,,,,,,,,,
3_149_1,trend,0.229712172133268,63833910.8468618,0.386659721443255,693846.857031107,0.218512442069741,63833910.8468618,0.386659721443255,693846.857031107,0.218512442069741,TRUE,,,2702738711910.99,2702738711914.29,0,0.0556264590848905,0.137593950634193,0.940010696692168,242880.951389214,1,149,0,3,889,1,,,,,,,,,
3_149_1,tv_S,337446.655448218,5497510.09440408,0.0332999450219063,59755.5445043922,0.0188187491584709,5497510.09440408,0.0332999450219063,59755.5445043922,0.0188187491584709,TRUE,0.311135800761756,0.306878041589738,2702738711910.99,2702738711914.29,0,0.0556264590848905,0.137593950634193,0.940010696692168,242880.951389214,1,149,0,3,889,1,10247935.1,256198.3775,0.311135800761756,0.306878041589738,0.471195705211043,0.53645051815405,1.86410482637065,120719.575160038,0.744287833891576
3_234_6,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,2914112490466.76,2914112490470.06,0,0.0577607123704826,0.0525937115342104,0.935319097886358,292550.965809729,6,234,0,3,1404,1,,,,,,,,,
3_234_6,competitor_sales_B,0.151001111370554,73909738.440837,0.447709342278522,803366.722183011,0.256709669383677,73909738.440837,0.447709342278522,803366.722183011,0.256709669383677,TRUE,,,2914112490466.76,2914112490470.06,0,0.0577607123704826,0.0525937115342104,0.935319097886358,292550.965809729,6,234,0,3,1404,1,,,,,,,,,
3_234_6,events,0.918171733462527,1121786.7908056,0.00679524020627314,1121786.7908056,0.35845835810097,1121786.7908056,0.00679524020627314,1121786.7908056,0.35845835810097,TRUE,,,2914112490466.76,2914112490470.06,0,0.0577607123704826,0.0525937115342104,0.935319097886358,292550.965809729,6,234,0,3,1404,1,,,,,,,,,
3_234_6,facebook_I,100956.742947297,2795761.27506646,0.0169353655963715,30388.709511592,0.00971047885891924,2795761.27506646,0.0169353655963715,30388.709511592,0.00971047885891924,TRUE,0.181827675117088,0.136144780393278,2914112490466.76,2914112490470.06,0,0.0577607123704826,0.0525937115342104,0.935319097886358,292550.965809729,6,234,0,3,1404,1,5988890.41190929,136111.145725211,0.181827675117088,0.136144780393278,0.372922932304841,0.46682458398419,2.14213225761449,50758.9675832173,0.000411682005506009
3_234_6,holiday,0.964057004711676,4367365.19541772,0.026455379769687,272960.324713608,0.0872223765028304,4367365.19541772,0.026455379769687,272960.324713608,0.0872223765028304,TRUE,,,2914112490466.76,2914112490470.06,0,0.0577607123704826,0.0525937115342104,0.935319097886358,292550.965809729,6,234,0,3,1404,1,,,,,,,,,
3_234_6,newsletter,452742.126608532,3938073.01889059,0.0238549360114923,42805.1415096803,0.0136780543946508,3938073.01889059,0.0238549360114923,42805.1415096803,0.0136780543946508,TRUE,,,2914112490466.76,2914112490470.06,0,0.0577607123704826,0.0525937115342104,0.935319097886358,292550.965809729,6,234,0,3,1404,1,,,,,,,,,
3_234_6,ooh_S,224049.235376301,6428753.6554567,0.0389422710927208,69877.7571245294,0.0223289009033964,6428753.6554567,0.0389422710927208,69877.7571245294,0.0223289009033964,TRUE,0.310911157955088,0.313060082214578,2914112490466.76,2914112490470.06,0,0.0577607123704826,0.0525937115342104,0.935319097886358,292550.965809729,6,234,0,3,1404,1,10240536,262577.846153846,0.310911157955088,0.313060082214578,0.373549295472733,0.627775114062067,1.59292711291058,98085.7694375169,0.1272918854811
3_234_6,print_S,420192.947477638,2050573.84970362,0.0124213816597285,22288.8461924307,0.0071222297103054,2050573.84970362,0.0124213816597285,22288.8461924307,0.0071222297103054,TRUE,0.0848043521333921,0.0998564966679649,2914112490466.76,2914112490470.06,0,0.0577607123704826,0.0525937115342104,0.935319097886358,292550.965809729,6,234,0,3,1404,1,2793216,77589.3333333333,0.0848043521333921,0.0998564966679649,0.48869659321925,0.734126487068535,1.36216308444766,37917.6428701528,1.16672647708037
3_234_6,search_clicks_P,61390.1625815783,2483911.86686472,0.0150463331578694,26999.0420311383,0.00862733663482593,2483911.86686472,0.0150463331578694,26999.0420311383,0.00862733663482593,TRUE,0.111321014032676,0.120958695095495,2914112490466.76,2914112490470.06,0,0.0577607123704826,0.0525937115342104,0.935319097886358,292550.965809729,6,234,0,3,1404,1,3666600,47618.1818181818,0.111321014032676,0.120958695095495,0.717116200611486,0.677442826287221,1.47613933042967,34147.7696254815,0.402150143432664
3_234_6,season,0.362264515025479,-2922258.58119691,-0.017701624913782,-31763.6802304012,-0.0101498401977591,-2922258.58119691,-0.017701624913782,-31763.6802304012,-0.0101498401977591,FALSE,,,2914112490466.76,2914112490470.06,0,0.0577607123704826,0.0525937115342104,0.935319097886358,292550.965809729,6,234,0,3,1404,1,,,,,,,,,
3_234_6,trend,0.230793105272108,64134287.5703735,0.388494402921179,697111.821417103,0.222756731462758,64134287.5703735,0.388494402921179,697111.821417103,0.222756731462758,TRUE,,,2914112490466.76,2914112490470.06,0,0.0577607123704826,0.0525937115342104,0.935319097886358,292550.965809729,6,234,0,3,1404,1,,,,,,,,,
3_234_6,tv_S,393582.432871269,6776206.55652222,0.0410469722199387,73654.4190926329,0.0235357042454259,6776206.55652222,0.0410469722199387,73654.4190926329,0.0235357042454259,TRUE,0.311135800761756,0.329979945628684,2914112490466.76,2914112490470.06,0,0.0577607123704826,0.0525937115342104,0.935319097886358,292550.965809729,6,234,0,3,1404,1,10247935.1,256198.3775,0.311135800761756,0.329979945628684,0.580115080674125,0.661226529090941,1.51234101477266,148624.542431993,0.635490743326955
3_244_6,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,2930406994421.32,2930406994424.62,0,0.0579219741869125,0.0525569187737101,0.934957429207222,292550.965809729,6,244,0,3,1464,1,,,,,,,,,
3_244_6,competitor_sales_B,0.151066024296359,73941511.0372379,0.447894387869497,803712.076491716,0.256880845393959,73941511.0372379,0.447894387869497,803712.076491716,0.256880845393959,TRUE,,,2930406994421.32,2930406994424.62,0,0.0579219741869125,0.0525569187737101,0.934957429207222,292550.965809729,6,244,0,3,1464,1,,,,,,,,,
3_244_6,events,0.917798567159148,1121330.87061698,0.00679236597749846,1121330.87061698,0.358397528711766,1121330.87061698,0.00679236597749846,1121330.87061698,0.358397528711766,TRUE,,,2930406994421.32,2930406994424.62,0,0.0579219741869125,0.0525569187737101,0.934957429207222,292550.965809729,6,244,0,3,1464,1,,,,,,,,,
3_244_6,facebook_I,101081.580029697,2799218.34658519,0.0169560260572094,30426.2863759259,0.00972478875838705,2799218.34658519,0.0169560260572094,30426.2863759259,0.00972478875838705,TRUE,0.181827675117088,0.135349207207531,2930406994421.32,2930406994424.62,0,0.0579219741869125,0.0525569187737101,0.934957429207222,292550.965809729,6,244,0,3,1464,1,5988890.41190929,136111.145725211,0.181827675117088,0.135349207207531,0.373384066543822,0.467401831400815,2.13948669606829,50821.7330928181,0.000412191067880485
3_244_6,holiday,0.962690133119949,4361173.00202341,0.0264174329782161,272573.312626463,0.0871193366721041,4361173.00202341,0.0264174329782161,272573.312626463,0.0871193366721041,TRUE,,,2930406994421.32,2930406994424.62,0,0.0579219741869125,0.0525569187737101,0.934957429207222,292550.965809729,6,244,0,3,1464,1,,,,,,,,,
3_244_6,newsletter,454544.065631452,3953746.77008534,0.0239494833759422,42975.5083704929,0.0137357459771368,3953746.77008534,0.0239494833759422,42975.5083704929,0.0137357459771368,TRUE,,,2930406994421.32,2930406994424.62,0,0.0579219741869125,0.0525569187737101,0.934957429207222,292550.965809729,6,244,0,3,1464,1,,,,,,,,,
3_244_6,ooh_S,230421.699354983,6718405.89989688,0.0406961699291984,73026.1510858356,0.0233404722605158,6718405.89989688,0.0406961699291984,73026.1510858356,0.0233404722605158,TRUE,0.310911157955088,0.324851726325226,2930406994421.32,2930406994424.62,0,0.0579219741869125,0.0525569187737101,0.934957429207222,292550.965809729,6,244,0,3,1464,1,10240536,262577.846153846,0.310911157955088,0.324851726325226,0.382460160143402,0.656059985521937,1.52425086435417,100425.56509011,0.130781082873
3_244_6,print_S,420277.77559297,1875281.92821994,0.0113593601150483,20383.499219782,0.00651493322648695,1875281.92821994,0.0113593601150483,20383.499219782,0.00651493322648695,TRUE,0.0848043521333921,0.0906745708439703,2930406994421.32,2930406994424.62,0,0.0579219741869125,0.0525569187737101,0.934957429207222,292550.965809729,6,244,0,3,1464,1,2793216,77589.3333333333,0.0848043521333921,0.0906745708439703,0.398310083700902,0.671370179828536,1.48949123753961,30904.6138542972,1.05017160170246
3_244_6,search_clicks_P,62200.3297963444,2516692.10191017,0.0152446474602524,27355.3489338062,0.00874326187910067,2516692.10191017,0.0152446474602524,27355.3489338062,0.00874326187910067,TRUE,0.111321014032676,0.121688356749498,2930406994421.32,2930406994424.62,0,0.0579219741869125,0.0525569187737101,0.934957429207222,292550.965809729,6,244,0,3,1464,1,3666600,47618.1818181818,0.111321014032676,0.121688356749498,0.72657999758614,0.6863830529401,1.45691242771297,34598.4184305109,0.40745732698997
3_244_6,season,0.361873658141851,-2919105.67818038,-0.017682233328942,-31729.409545439,-0.0101412903778453,-2919105.67818038,-0.017682233328942,-31729.409545439,-0.0101412903778453,FALSE,,,2930406994421.32,2930406994424.62,0,0.0579219741869125,0.0525569187737101,0.934957429207222,292550.965809729,6,244,0,3,1464,1,,,,,,,,,
3_244_6,trend,0.230118500237265,63946823.9403399,0.38735242441195,695074.173264564,0.222158216184958,63946823.9403399,0.38735242441195,695074.173264564,0.222158216184958,TRUE,,,2930406994421.32,2930406994424.62,0,0.0579219741869125,0.0525569187737101,0.934957429207222,292550.965809729,6,244,0,3,1464,1,,,,,,,,,
3_244_6,tv_S,393329.699289406,6771855.30806334,0.0410199351541293,73607.122913732,0.0235261613134308,6771855.30806334,0.0410199351541293,73607.122913732,0.0235261613134308,TRUE,0.311135800761756,0.327436138873775,2930406994421.32,2930406994424.62,0,0.0579219741869125,0.0525569187737101,0.934957429207222,292550.965809729,6,244,0,3,1464,1,10247935.1,256198.3775,0.311135800761756,0.327436138873775,0.579742567701018,0.660801931509436,1.5133127678906,148529.105212685,0.635082671651617
3_254_5,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,2909255344959.69,2909255344962.99,0,0.0577125554810697,0.0545806281981333,0.93542690585676,292550.965809729,5,254,0,3,1523,1,,,,,,,,,
3_254_5,competitor_sales_B,0.15115063833938,73982926.6382978,0.448155232235043,804162.246068455,0.257090245081006,73982926.6382978,0.448155232235043,804162.246068455,0.257090245081006,TRUE,,,2909255344959.69,2909255344962.99,0,0.0577125554810697,0.0545806281981333,0.93542690585676,292550.965809729,5,254,0,3,1523,1,,,,,,,,,
3_254_5,events,0.916550847559115,1119806.45496037,0.00678328290977987,1119806.45496037,0.358001531850758,1119806.45496037,0.00678328290977987,1119806.45496037,0.358001531850758,TRUE,,,2909255344959.69,2909255344962.99,0,0.0577125554810697,0.0545806281981333,0.93542690585676,292550.965809729,5,254,0,3,1523,1,,,,,,,,,
3_254_5,facebook_I,102875.479898886,2694705.28249139,0.0163233103440758,29290.274809689,0.00936408537720874,2694705.28249139,0.0163233103440758,29290.274809689,0.00936408537720874,TRUE,0.181827675117088,0.135263411823299,2909255344959.69,2909255344962.99,0,0.0577125554810697,0.0545806281981333,0.93542690585676,292550.965809729,5,254,0,3,1523,1,5988890.41190929,136111.145725211,0.181827675117088,0.135263411823299,0.362936711639485,0.449950674858366,2.22246582987074,49399.731646991,0.000427513281465508
3_254_5,holiday,0.965898588952175,4375707.92917421,0.0265060669035045,273481.745573388,0.0874319695290177,4375707.92917421,0.0265060669035045,273481.745573388,0.0874319695290177,TRUE,,,2909255344959.69,2909255344962.99,0,0.0577125554810697,0.0545806281981333,0.93542690585676,292550.965809729,5,254,0,3,1523,1,,,,,,,,,
3_254_5,newsletter,434528.008057692,3985083.52399138,0.0241398402756062,43316.1252607758,0.0138481423539802,3985083.52399138,0.0241398402756062,43316.1252607758,0.0138481423539802,TRUE,,,2909255344959.69,2909255344962.99,0,0.0577125554810697,0.0545806281981333,0.93542690585676,292550.965809729,5,254,0,3,1523,1,,,,,,,,,
3_254_5,ooh_S,215607.676040574,6189297.96394168,0.0374919781149385,67274.9778689313,0.0215077748709313,6189297.96394168,0.0374919781149385,67274.9778689313,0.0215077748709313,TRUE,0.310911157955088,0.310677967209733,2909255344959.69,2909255344962.99,0,0.0577125554810697,0.0545806281981333,0.93542690585676,292550.965809729,5,254,0,3,1523,1,10240536,262577.846153846,0.310911157955088,0.310677967209733,0.363449654765657,0.604391993147788,1.65455534047003,95433.8275337251,0.123994102221332
3_254_5,print_S,388079.848602623,2106612.53178434,0.0127609094599179,22897.9623020037,0.00732046644673822,2106612.53178434,0.0127609094599179,22897.9623020037,0.00732046644673822,TRUE,0.0848043521333921,0.105743511281286,2909255344959.69,2909255344962.99,0,0.0577125554810697,0.0545806281981333,0.93542690585676,292550.965809729,5,254,0,3,1523,1,2793216,77589.3333333333,0.0848043521333921,0.105743511281286,0.500282821274295,0.754188910483236,1.32592774316884,38816.6105807917,1.19890890278475
3_254_5,search_clicks_P,61713.9916201171,2388478.86110687,0.014468328671574,25961.7267511616,0.00829995032198276,2388478.86110687,0.014468328671574,25961.7267511616,0.00829995032198276,TRUE,0.111321014032676,0.119892072027427,2909255344959.69,2909255344962.99,0,0.0577125554810697,0.0545806281981333,0.93542690585676,292550.965809729,5,254,0,3,1523,1,3666600,47618.1818181818,0.111321014032676,0.119892072027427,0.664979374215701,0.651415169668595,1.53511930111905,31665.108746744,0.362828644614638
3_254_5,season,0.36359885756705,-2933022.24636595,-0.0177669271235648,-31880.6765909343,-0.0101922354576863,-2933022.24636595,-0.0177669271235648,-31880.6765909343,-0.0101922354576863,FALSE,,,2909255344959.69,2909255344962.99,0,0.0577125554810697,0.0545806281981333,0.93542690585676,292550.965809729,5,254,0,3,1523,1,,,,,,,,,
3_254_5,trend,0.232580027903882,64630849.2410398,0.391504561488549,702509.230880868,0.224591829847551,64630849.2410398,0.391504561488549,702509.230880868,0.224591829847551,TRUE,,,2909255344959.69,2909255344962.99,0,0.0577125554810697,0.0545806281981333,0.93542690585676,292550.965809729,5,254,0,3,1523,1,,,,,,,,,
3_254_5,tv_S,374886.70892917,6542813.62964352,0.0396334167205765,71117.539452647,0.0227362397785119,6542813.62964352,0.0396334167205765,71117.539452647,0.0227362397785119,TRUE,0.311135800761756,0.328423037658255,2909255344959.69,2909255344962.99,0,0.0577125554810697,0.0545806281981333,0.93542690585676,292550.965809729,5,254,0,3,1523,1,10247935.1,256198.3775,0.311135800761756,0.328423037658255,0.569128411998868,0.638451899411767,1.56628870698222,145809.775743261,0.665221356408438
3_263_3,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,2830222584310.55,2830222584313.85,0,0.0569232490556119,0.0701137680867004,0.937181096977419,266561.544311441,3,263,0,3,1575,1,,,,,,,,,
3_263_3,competitor_sales_B,0.153185067491126,74978708.2263748,0.454195124677102,814985.958982335,0.259564563594567,74978708.2263748,0.454195124677102,814985.958982335,0.259564563594567,TRUE,,,2830222584310.55,2830222584313.85,0,0.0569232490556119,0.0701137680867004,0.937181096977419,266561.544311441,3,263,0,3,1575,1,,,,,,,,,
3_263_3,events,0.920122602495203,1124170.28730379,0.00680983543032861,1124170.28730379,0.35803656101554,1124170.28730379,0.00680983543032861,1124170.28730379,0.35803656101554,TRUE,,,2830222584310.55,2830222584313.85,0,0.0569232490556119,0.0701137680867004,0.937181096977419,266561.544311441,3,263,0,3,1575,1,,,,,,,,,
3_263_3,facebook_I,87556.4180609594,2349259.43432135,0.0142310024660455,25535.4286339277,0.00813276881216716,2349259.43432135,0.0142310024660455,25535.4286339277,0.00813276881216716,TRUE,0.181827675117088,0.129447214729368,2830222584310.55,2830222584313.85,0,0.0569232490556119,0.0701137680867004,0.937181096977419,266561.544311441,3,263,0,3,1575,1,5988890.41190929,136111.145725211,0.181827675117088,0.129447214729368,0.279915377014818,0.392269564600765,2.54926736673481,38099.6026715913,0.000239166321989615
3_263_3,holiday,0.998378852716556,4522849.82307598,0.0273978625116562,282678.113942249,0.0900300434313932,4522849.82307598,0.0273978625116562,282678.113942249,0.0900300434313932,TRUE,,,2830222584310.55,2830222584313.85,0,0.0569232490556119,0.0701137680867004,0.937181096977419,266561.544311441,3,263,0,3,1575,1,,,,,,,,,
3_263_3,newsletter,423669.443524403,5499042.82401372,0.0333113026369672,59772.2046088448,0.0190368263813442,5499042.82401372,0.0333113026369672,59772.2046088448,0.0190368263813442,TRUE,,,2830222584310.55,2830222584313.85,0,0.0569232490556119,0.0701137680867004,0.937181096977419,266561.544311441,3,263,0,3,1575,1,,,,,,,,,
3_263_3,ooh_S,244502.855285267,5699431.67967587,0.0345251891313381,61950.3443443029,0.0197305412652032,5699431.67967587,0.0345251891313381,61950.3443443029,0.0197305412652032,TRUE,0.310911157955088,0.314046011988237,2830222584310.55,2830222584313.85,0,0.0569232490556119,0.0701137680867004,0.937181096977419,266561.544311441,3,263,0,3,1575,1,10240536,262577.846153846,0.310911157955088,0.314046011988237,0.340076965951929,0.556555992740601,1.79676441012841,89296.6772461923,0.146361659062677
3_263_3,print_S,356970.024216308,2366069.0341769,0.0143328292177029,25718.1416758359,0.00819096101838031,2366069.0341769,0.0143328292177029,25718.1416758359,0.00819096101838031,TRUE,0.0848043521333921,0.130373445289614,2830222584310.55,2830222584313.85,0,0.0569232490556119,0.0701137680867004,0.937181096977419,266561.544311441,3,263,0,3,1575,1,2793216,77589.3333333333,0.0848043521333921,0.130373445289614,0.659680324423113,0.847077001627121,1.18053022107687,51184.1565851064,1.41776330717403
3_263_3,search_clicks_P,51444.4982961016,1939526.3514101,0.0117489809284732,21081.8081675011,0.00671433694835034,1939526.3514101,0.0117489809284732,21081.8081675011,0.00671433694835034,TRUE,0.111321014032676,0.106870395162116,2830222584310.55,2830222584313.85,0,0.0569232490556119,0.0701137680867004,0.937181096977419,266561.544311441,3,263,0,3,1575,1,3666600,47618.1818181818,0.111321014032676,0.106870395162116,0.497478552265888,0.528971349863662,1.89046155383981,23689.0241524429,0.209883825489669
3_263_3,season,0.370498426480744,-2988678.60692112,-0.0181043830255377,-32485.6370317513,-0.0103463380028868,-2988678.60692112,-0.0181043830255377,-32485.6370317513,-0.0103463380028868,FALSE,,,2830222584310.55,2830222584313.85,0,0.0569232490556119,0.0701137680867004,0.937181096977419,266561.544311441,3,263,0,3,1575,1,,,,,,,,,
3_263_3,trend,0.229575387756022,63795900.3154159,0.386453535717967,693433.699080608,0.220851431242297,63795900.3154159,0.386453535717967,693433.699080608,0.220851431242297,TRUE,,,2830222584310.55,2830222584313.85,0,0.0569232490556119,0.0701137680867004,0.937181096977419,266561.544311441,3,263,0,3,1575,1,,,,,,,,,
3_263_3,tv_S,344010.273495438,5794110.42987382,0.0350987203079569,62979.4611942806,0.0200583042936434,5794110.42987382,0.0350987203079569,62979.4611942806,0.0200583042936434,TRUE,0.311135800761756,0.319262932830665,2830222584310.55,2830222584313.85,0,0.0569232490556119,0.0701137680867004,0.937181096977419,266561.544311441,3,263,0,3,1575,1,10247935.1,256198.3775,0.311135800761756,0.319262932830665,0.508443518112749,0.565392966810828,1.76868135739401,130262.404390878,0.700275262264768
3_275_2,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,2884107764652.54,2884107764655.84,0,0.0574625806758727,0.0564308488674114,0.935985075174369,266561.544311441,2,275,0,3,1646,1,,,,,,,,,
3_275_2,competitor_sales_B,0.154235508360774,75492862.1237769,0.457200201360576,820574.588301923,0.261265229020226,75492862.1237769,0.457200201360576,820574.588301923,0.261265229020226,TRUE,,,2884107764652.54,2884107764655.84,0,0.0574625806758727,0.0564308488674114,0.935985075174369,266561.544311441,2,275,0,3,1646,1,,,,,,,,,
3_275_2,events,0.923077694369171,1127780.70451554,0.00683007042903832,1127780.70451554,0.35907751501248,1127780.70451554,0.00683007042903832,1127780.70451554,0.35907751501248,TRUE,,,2884107764652.54,2884107764655.84,0,0.0574625806758727,0.0564308488674114,0.935985075174369,266561.544311441,2,275,0,3,1646,1,,,,,,,,,
3_275_2,facebook_I,96691.3159801681,2436613.57606839,0.0147566297829569,26484.9301746564,0.00843261715182472,2436613.57606839,0.0147566297829569,26484.9301746564,0.00843261715182472,TRUE,0.181827675117088,0.13451622178867,2884107764652.54,2884107764655.84,0,0.0574625806758727,0.0564308488674114,0.935985075174369,266561.544311441,2,275,0,3,1646,1,5988890.41190929,136111.145725211,0.181827675117088,0.13451622178867,0.298908559317662,0.406855595691487,2.45787451515915,40684.7864757993,0.000291033597022761
3_275_2,holiday,0.985345626904906,4463806.7825549,0.0270337261352292,278987.923909681,0.0888278102603405,4463806.7825549,0.0270337261352292,278987.923909681,0.0888278102603405,TRUE,,,2884107764652.54,2884107764655.84,0,0.0574625806758727,0.0564308488674114,0.935985075174369,266561.544311441,2,275,0,3,1646,1,,,,,,,,,
3_275_2,newsletter,448549.782174357,4306622.15613009,0.0260817839140643,46811.1103927184,0.0149043312476363,4306622.15613009,0.0260817839140643,46811.1103927184,0.0149043312476363,TRUE,,,2884107764652.54,2884107764655.84,0,0.0574625806758727,0.0564308488674114,0.935985075174369,266561.544311441,2,275,0,3,1646,1,,,,,,,,,
3_275_2,ooh_S,216993.155289437,5635282.52210416,0.0341284226263067,61253.0708924366,0.019502550801654,5635282.52210416,0.0341284226263067,61253.0708924366,0.019502550801654,TRUE,0.310911157955088,0.311102638937238,2884107764652.54,2884107764655.84,0,0.0574625806758727,0.0564308488674114,0.935985075174369,266561.544311441,2,275,0,3,1646,1,10240536,262577.846153846,0.310911157955088,0.311102638937238,0.335408816198907,0.550291754465212,1.81721785195896,88070.9245385202,0.130265142564895
3_275_2,print_S,436373.06277184,1893687.9523681,0.0114685612491052,20583.5646996532,0.00655366352062665,1893687.9523681,0.0114685612491052,20583.5646996532,0.00655366352062665,TRUE,0.0848043521333921,0.104543351108756,2884107764652.54,2884107764655.84,0,0.0574625806758727,0.0564308488674114,0.935985075174369,266561.544311441,2,275,0,3,1646,1,2793216,77589.3333333333,0.0848043521333921,0.104543351108756,0.400234817966856,0.677959725409026,1.47501387253746,31053.9527028364,1.0450727485586
3_275_2,search_clicks_P,47420.5035843376,2091867.23663156,0.0126687754961447,22737.6873546908,0.00723952115846879,2091867.23663156,0.0126687754961447,22737.6873546908,0.00723952115846879,TRUE,0.111321014032676,0.115484080003043,2884107764652.54,2884107764655.84,0,0.0574625806758727,0.0564308488674114,0.935985075174369,266561.544311441,2,275,0,3,1646,1,3666600,47618.1818181818,0.111321014032676,0.115484080003043,0.564295084222631,0.57051961943805,1.75278810040745,26870.7059196195,0.321550606116944
3_275_2,season,0.367586686039515,-2965190.63573521,-0.0179578004806318,-32230.3329971218,-0.0102619133616076,-2965190.63573521,-0.0179578004806318,-32230.3329971218,-0.0102619133616076,FALSE,,,2884107764652.54,2884107764655.84,0,0.0574625806758727,0.0564308488674114,0.935985075174369,266561.544311441,2,275,0,3,1646,1,,,,,,,,,
